step,temp,press,KE,PE,E,Vol
16620,471.0691141,-1635.966005,31.7239307,-1914.753918,-1883.029988,6425.388944
16630,472.5376871,-2082.420685,31.82283107,-1914.85268,-1883.029849,6425.388944
16640,474.7198604,-2531.215842,31.96978851,-1914.999617,-1883.029828,6425.388944
16650,477.8349338,-2873.569191,32.17957168,-1915.209621,-1883.030049,6425.388944
16660,477.5548318,-2887.377148,32.16070835,-1915.190897,-1883.030189,6425.388944
16670,471.8136127,-2519.877132,31.77406861,-1914.803943,-1883.029874,6425.388944
16680,467.3188554,-2137.252772,31.47137127,-1914.500929,-1883.029558,6425.388944
16690,470.403997,-2088.228338,31.6791387,-1914.708915,-1883.029776,6425.388944
16700,477.0084871,-2266.135408,32.12391501,-1915.153974,-1883.030059,6425.388944
16710,480.8019644,-2370.115607,32.37938498,-1915.409452,-1883.030067,6425.388944
16720,481.0117051,-2298.530911,32.39350987,-1915.423431,-1883.029921,6425.388944
16730,480.5872776,-2129.554109,32.364927,-1915.394761,-1883.029834,6425.388944
16740,481.1639603,-1917.257357,32.40376343,-1915.433755,-1883.029991,6425.388944
16750,479.5557254,-1571.066907,32.2954576,-1915.325635,-1883.030177,6425.388944
16760,472.3927225,-1052.308054,31.81306849,-1914.843081,-1883.030013,6425.388944
16770,463.6865774,-605.6937524,31.2267572,-1914.25633,-1883.029572,6425.388944
16780,462.7863515,-594.1595261,31.1661319,-1914.195575,-1883.029443,6425.388944
16790,472.1856721,-1062.030908,31.79912478,-1914.829007,-1883.029882,6425.388944
16800,482.7607607,-1588.154011,32.51129921,-1915.541569,-1883.03027,6425.388944
16810,486.0944143,-1747.120221,32.73580256,-1915.765952,-1883.03015,6425.388944
16820,484.2592814,-1585.089117,32.61221639,-1915.642037,-1883.02982,6425.388944
16830,484.09452,-1456.857083,32.60112061,-1915.63086,-1883.02974,6425.388944
16840,487.569552,-1575.817701,32.83514502,-1915.865042,-1883.029897,6425.388944
16850,491.078683,-1841.002919,33.07146582,-1916.101571,-1883.030105,6425.388944
16860,489.9485874,-1972.609704,32.99536006,-1916.025512,-1883.030152,6425.388944
16870,483.2708552,-1812.261746,32.54565128,-1915.575635,-1883.029984,6425.388944
16880,475.596705,-1523.981858,32.0288392,-1915.058472,-1883.029632,6425.388944
16890,474.9221099,-1495.570182,31.98340891,-1915.012904,-1883.029495,6425.388944
16900,484.332792,-1909.173178,32.61716693,-1915.646925,-1883.029758,6425.388944
16910,497.9356107,-2527.035509,33.53324243,-1916.563417,-1883.030174,6425.388944
16920,505.9462404,-2920.067494,34.07271457,-1917.103164,-1883.030449,6425.388944
16930,502.0865188,-2811.912238,33.81278341,-1916.843087,-1883.030304,6425.388944
16940,489.262681,-2293.296845,32.94916801,-1915.979057,-1883.029889,6425.388944
16950,476.1751553,-1689.478279,32.06779467,-1915.097467,-1883.029672,6425.388944
16960,467.5609093,-1237.62565,31.48767228,-1914.517482,-1883.029809,6425.388944
16970,461.2023849,-939.297107,31.0594604,-1914.089326,-1883.029865,6425.388944
16980,456.5083593,-807.5619598,30.74334343,-1913.772864,-1883.029521,6425.388944
16990,460.6341212,-1101.821858,31.02119095,-1914.050396,-1883.029205,6425.388944
17000,479.1509142,-2013.546095,32.26819577,-1915.297842,-1883.029646,6425.388944
17010,502.4662613,-3131.262144,33.83835699,-1916.868744,-1883.030387,6425.388944
17020,514.4434811,-3739.536596,34.6449573,-1917.675551,-1883.030593,6425.388944
17030,509.4028316,-3576.03493,34.3054971,-1917.335785,-1883.030288,6425.388944
17040,493.4776874,-2933.830509,33.23302566,-1916.262855,-1883.02983,6425.388944
17050,476.7377106,-2276.700393,32.1056797,-1915.135278,-1883.029598,6425.388944
17060,464.8799051,-1848.424709,31.30712129,-1914.336742,-1883.02962,6425.388944
17070,458.6381454,-1644.615792,30.88677288,-1913.916299,-1883.029526,6425.388944
17080,460.2854841,-1651.099231,30.99771214,-1914.027127,-1883.029415,6425.388944
17090,471.6877794,-1853.93512,31.76559442,-1914.795284,-1883.02969,6425.388944
17100,487.3592459,-2109.506131,32.82098206,-1915.851079,-1883.030097,6425.388944
17110,498.5664983,-2252.922234,33.57572926,-1916.606068,-1883.030339,6425.388944
17120,500.1961534,-2221.489655,33.68547764,-1916.715714,-1883.030236,6425.388944
17130,494.448943,-2073.612028,33.29843442,-1916.328382,-1883.029948,6425.388944
17140,487.2721084,-1904.946817,32.81511383,-1915.844991,-1883.029878,6425.388944
17150,480.6573411,-1735.805783,32.36964539,-1915.399579,-1883.029933,6425.388944
17160,474.201713,-1565.700621,31.93489412,-1914.964692,-1883.029798,6425.388944
17170,470.9824326,-1558.78631,31.71809317,-1914.747695,-1883.029602,6425.388944
17180,475.1868603,-1916.62676,32.0012384,-1915.030867,-1883.029628,6425.388944
17190,486.3812549,-2609.570739,32.75511971,-1915.785004,-1883.029885,6425.388944
17200,498.6146839,-3343.696114,33.57897431,-1916.609261,-1883.030286,6425.388944
17210,503.3660108,-3758.864785,33.89895021,-1916.929329,-1883.030379,6425.388944
17220,498.6899279,-3790.544097,33.58404157,-1916.614078,-1883.030037,6425.388944
17230,490.9211841,-3635.146108,33.06085914,-1916.090762,-1883.029903,6425.388944
17240,483.3025112,-3370.097186,32.54778315,-1915.577763,-1883.02998,6425.388944
17250,474.9550005,-2962.911699,31.98562391,-1915.015584,-1883.02996,6425.388944
17260,466.5727905,-2446.742292,31.42112787,-1914.450995,-1883.029867,6425.388944
17270,460.7625737,-1929.542738,31.02984152,-1914.059544,-1883.029703,6425.388944
17280,461.2919763,-1572.855438,31.06549389,-1914.095103,-1883.029609,6425.388944
17290,469.7680884,-1513.16785,31.63631372,-1914.666151,-1883.029837,6425.388944
17300,481.2101748,-1671.356969,32.40687572,-1915.437076,-1883.030201,6425.388944
17310,488.0031293,-1783.533444,32.86434409,-1915.894631,-1883.030286,6425.388944
17320,487.7899357,-1712.707347,32.84998666,-1915.88016,-1883.030173,6425.388944
17330,483.0566966,-1595.091791,32.53122888,-1915.561193,-1883.029964,6425.388944
17340,478.6886748,-1677.493825,32.23706648,-1915.266832,-1883.029766,6425.388944
17350,478.9605704,-2041.813898,32.25537716,-1915.285211,-1883.029833,6425.388944
17360,482.7122386,-2436.953338,32.50803151,-1915.538124,-1883.030092,6425.388944
17370,484.9234938,-2526.564379,32.65694747,-1915.687131,-1883.030184,6425.388944
17380,483.5053314,-2319.531781,32.56144198,-1915.591552,-1883.03011,6425.388944
17390,479.6756024,-2058.420135,32.30353065,-1915.333584,-1883.030054,6425.388944
17400,475.591757,-1962.335089,32.02850598,-1915.058263,-1883.029757,6425.388944
17410,477.3141191,-2247.234193,32.14449766,-1915.174124,-1883.029626,6425.388944
17420,486.8463205,-2859.55715,32.78643934,-1915.81651,-1883.030071,6425.388944
17430,495.3787826,-3347.647962,33.36105403,-1916.391523,-1883.030469,6425.388944
17440,494.896539,-3364.772087,33.32857756,-1916.358971,-1883.030393,6425.388944
17450,487.2177205,-2986.152824,32.8114511,-1915.841496,-1883.030045,6425.388944
17460,480.5785574,-2615.452757,32.36433974,-1915.394006,-1883.029666,6425.388944
17470,482.7250659,-2682.173046,32.50889536,-1915.538652,-1883.029757,6425.388944
17480,491.2573407,-3161.546676,33.08349744,-1916.113736,-1883.030239,6425.388944
17490,495.7988011,-3610.636797,33.38933998,-1916.419794,-1883.030454,6425.388944
17500,490.9244075,-3687.699422,33.06107621,-1916.091354,-1883.030278,6425.388944
17510,480.9940673,-3475.804001,32.39232206,-1915.422043,-1883.029721,6425.388944
17520,478.1115432,-3415.667502,32.19819982,-1915.227622,-1883.029423,6425.388944
17530,488.7905104,-3759.91815,32.9173699,-1915.947137,-1883.029767,6425.388944
17540,505.2040854,-4225.269663,34.02273449,-1917.053294,-1883.030559,6425.388944
17550,510.1946595,-4208.951157,34.35882238,-1917.389904,-1883.031082,6425.388944
17560,494.1076793,-3397.455414,33.27545217,-1916.305935,-1883.030483,6425.388944
17570,470.218968,-2285.133606,31.666678,-1914.696192,-1883.029514,6425.388944
17580,458.8846376,-1657.013436,30.90337279,-1913.932824,-1883.029451,6425.388944
17590,462.4751834,-1679.741168,31.14517643,-1914.17515,-1883.029974,6425.388944
17600,469.5777727,-1903.316473,31.623497,-1914.653858,-1883.030361,6425.388944
17610,471.8553733,-1943.106236,31.77688096,-1914.806925,-1883.030044,6425.388944
17620,474.9266349,-1998.086016,31.98371364,-1915.01335,-1883.029636,6425.388944
17630,486.1584554,-2404.427927,32.74011538,-1915.770035,-1883.02992,6425.388944
17640,499.4440505,-2909.653316,33.63482761,-1916.665285,-1883.030457,6425.388944
17650,502.5282341,-2925.370156,33.84253052,-1916.873266,-1883.030736,6425.388944
17660,489.5715435,-2221.401276,32.96996821,-1916.000393,-1883.030425,6425.388944
17670,468.2659686,-1188.03342,31.53515416,-1914.564879,-1883.029725,6425.388944
17680,455.0676004,-599.8966567,30.64631619,-1913.675507,-1883.029191,6425.388944
17690,462.0470974,-1039.814938,31.11634717,-1914.145714,-1883.029367,6425.388944
17700,484.9963828,-2307.837656,32.66185614,-1915.692045,-1883.030189,6425.388944
17710,505.7681601,-3504.174695,34.06072183,-1917.091538,-1883.030816,6425.388944
17720,509.7147326,-3830.678606,34.32650193,-1917.357341,-1883.030839,6425.388944
17730,495.6725065,-3200.183969,33.38083473,-1916.411248,-1883.030413,6425.388944
17740,474.2474421,-2228.307759,31.93797372,-1914.967543,-1883.029569,6425.388944
17750,464.0838495,-1829.286061,31.2535113,-1914.282598,-1883.029087,6425.388944
17760,474.2222799,-2317.554844,31.93627918,-1914.966073,-1883.029794,6425.388944
17770,490.1918417,-2967.532922,33.01174191,-1916.042288,-1883.030546,6425.388944
17780,495.4041528,-3046.428391,33.36276258,-1916.393323,-1883.030561,6425.388944
17790,488.536577,-2558.422794,32.90026888,-1915.930484,-1883.030216,6425.388944
17800,477.7180998,-1904.280712,32.17170355,-1915.20158,-1883.029877,6425.388944
17810,471.3831966,-1480.718192,31.74508244,-1914.774889,-1883.029807,6425.388944
17820,472.09997,-1469.301066,31.79335321,-1914.823341,-1883.029987,6425.388944
17830,477.2214759,-1826.815282,32.13825864,-1915.168234,-1883.029975,6425.388944
17840,486.3031503,-2471.45496,32.74985979,-1915.779857,-1883.029998,6425.388944
17850,496.9946351,-3114.506585,33.46987287,-1916.500316,-1883.030443,6425.388944
17860,499.9223123,-3309.104322,33.66703593,-1916.697536,-1883.0305,6425.388944
17870,493.4863679,-3035.03124,33.23361024,-1916.263577,-1883.029966,6425.388944
17880,487.8795425,-2766.895755,32.85602119,-1915.885708,-1883.029687,6425.388944
17890,489.266395,-2806.072301,32.94941813,-1915.979311,-1883.029893,6425.388944
17900,493.4489727,-2991.045143,33.23109188,-1916.261382,-1883.03029,6425.388944
17910,492.3257515,-2972.397623,33.15544907,-1916.185838,-1883.030388,6425.388944
17920,484.8107689,-2708.544452,32.64935606,-1915.679249,-1883.029893,6425.388944
17930,481.2787094,-2626.349836,32.41149115,-1915.441045,-1883.029553,6425.388944
17940,487.979034,-2985.026497,32.8627214,-1915.89284,-1883.030118,6425.388944
17950,494.0303781,-3352.844236,33.27024636,-1916.300839,-1883.030593,6425.388944
17960,490.2846265,-3320.09605,33.01799045,-1916.048126,-1883.030135,6425.388944
17970,484.445395,-3104.648034,32.62475012,-1915.654597,-1883.029847,6425.388944
17980,482.2093545,-2920.650335,32.47416501,-1915.504285,-1883.03012,6425.388944
17990,479.4088408,-2672.824847,32.28556572,-1915.315678,-1883.030112,6425.388944
18000,476.4336063,-2401.158866,32.08519994,-1915.115025,-1883.029825,6425.388944
18010,478.748238,-2327.548852,32.24107773,-1915.270937,-1883.029859,6425.388944
18020,485.6749592,-2473.715445,32.70755455,-1915.737748,-1883.030193,6425.388944
18030,490.7525257,-2662.334466,33.04950091,-1916.07979,-1883.030289,6425.388944
18040,491.6893681,-2795.364557,33.11259213,-1916.142737,-1883.030145,6425.388944
18050,491.3260634,-2899.508511,33.08812554,-1916.118122,-1883.029996,6425.388944
18060,493.0100087,-3026.747856,33.20153006,-1916.231493,-1883.029963,6425.388944
18070,497.5036484,-3186.263268,33.50415213,-1916.534262,-1883.03011,6425.388944
18080,501.5090874,-3291.447699,33.77389656,-1916.804293,-1883.030397,6425.388944
18090,499.097059,-3196.37966,33.61145963,-1916.641956,-1883.030497,6425.388944
18100,489.2713108,-2914.686195,32.94974918,-1915.979729,-1883.02998,6425.388944
18110,482.5199543,-2815.93368,32.49508221,-1915.524668,-1883.029586,6425.388944
18120,486.4216578,-3139.91562,32.75784062,-1915.787801,-1883.02996,6425.388944
18130,493.4270287,-3594.668517,33.22961408,-1916.260083,-1883.030469,6425.388944
18140,493.077112,-3790.481457,33.2060491,-1916.236376,-1883.030327,6425.388944
18150,487.6794789,-3771.130623,32.842548,-1915.872414,-1883.029866,6425.388944
18160,485.8685486,-3776.232843,32.72059174,-1915.750413,-1883.029821,6425.388944
18170,489.2219295,-3851.44829,32.94642362,-1915.976264,-1883.02984,6425.388944
18180,496.1798731,-3935.539957,33.4150031,-1916.445016,-1883.030013,6425.388944
18190,502.3480071,-3911.394258,33.83039322,-1916.860642,-1883.030249,6425.388944
18200,503.0652907,-3698.267952,33.87869835,-1916.908874,-1883.030176,6425.388944
18210,500.1989184,-3434.262341,33.68566384,-1916.715522,-1883.029858,6425.388944
18220,500.2120951,-3377.658476,33.68655122,-1916.716346,-1883.029795,6425.388944
18230,504.0747145,-3548.460236,33.94667753,-1916.976813,-1883.030136,6425.388944
18240,504.7951128,-3642.172303,33.99519242,-1917.025514,-1883.030322,6425.388944
18250,498.3944049,-3471.312657,33.56413972,-1916.59419,-1883.03005,6425.388944
18260,489.9338409,-3198.596486,32.99436697,-1916.024126,-1883.029759,6425.388944
18270,485.641318,-3046.926547,32.70528901,-1915.734968,-1883.029679,6425.388944
18280,487.5661986,-3075.481738,32.83491919,-1915.86468,-1883.02976,6425.388944
18290,493.4632119,-3177.578816,33.23205081,-1916.26213,-1883.030079,6425.388944
18300,496.7535188,-3162.04123,33.45363501,-1916.483873,-1883.030238,6425.388944
18310,493.9249922,-2977.253537,33.26314919,-1916.293262,-1883.030113,6425.388944
18320,487.386957,-2752.632099,32.82284825,-1915.852795,-1883.029947,6425.388944
18330,481.800007,-2670.629202,32.4465977,-1915.476244,-1883.029646,6425.388944
18340,483.5250417,-2927.751328,32.56276936,-1915.592399,-1883.02963,6425.388944
18350,492.2463804,-3443.928003,33.15010386,-1916.18023,-1883.030126,6425.388944
18360,497.6611086,-3760.385598,33.51475622,-1916.545181,-1883.030425,6425.388944
18370,493.3707014,-3587.40809,33.22582074,-1916.25598,-1883.030159,6425.388944
18380,484.4158197,-3113.194784,32.62275839,-1915.652564,-1883.029806,6425.388944
18390,478.5236852,-2713.66127,32.22595533,-1915.25559,-1883.029635,6425.388944
18400,479.8486199,-2636.181771,32.31518244,-1915.344732,-1883.02955,6425.388944
18410,490.0597663,-2999.859979,33.00284735,-1916.0325,-1883.029653,6425.388944
18420,505.8609071,-3682.803699,34.06696784,-1917.097196,-1883.030228,6425.388944
18430,515.3421153,-4191.111236,34.7054754,-1917.736149,-1883.030673,6425.388944
18440,510.356437,-4133.378151,34.36971721,-1917.400047,-1883.03033,6425.388944
18450,498.5138623,-3747.475845,33.57218452,-1916.601989,-1883.029805,6425.388944
18460,491.4583848,-3546.331661,33.09703666,-1916.126833,-1883.029796,6425.388944
18470,490.8997473,-3680.422089,33.05941548,-1916.089409,-1883.029993,6425.388944
18480,493.3235517,-3965.112768,33.22264546,-1916.252675,-1883.030029,6425.388944
18490,497.7515801,-4256.098301,33.52084898,-1916.550771,-1883.029922,6425.388944
18500,505.9290399,-4577.892729,34.07155621,-1917.101424,-1883.029868,6425.388944
18510,518.0745668,-4957.8463,34.88949108,-1917.919569,-1883.030077,6425.388944
18520,529.1228516,-5229.427204,35.63353269,-1918.663893,-1883.03036,6425.388944
18530,532.8060578,-5156.723583,35.8815765,-1918.911927,-1883.030351,6425.388944
18540,528.6338795,-4747.087891,35.60060309,-1918.630788,-1883.030185,6425.388944
18550,519.9177111,-4220.105015,35.01361678,-1918.043686,-1883.030069,6425.388944
18560,510.1538441,-3782.985637,34.35607369,-1917.385938,-1883.029865,6425.388944
18570,503.8585163,-3540.521125,33.93211776,-1916.961947,-1883.029829,6425.388944
18580,501.8080752,-3389.542234,33.79403176,-1916.824088,-1883.030056,6425.388944
18590,499.1187133,-3134.938986,33.61291793,-1916.643244,-1883.030326,6425.388944
18600,490.7773933,-2687.204432,33.05117561,-1916.08136,-1883.030185,6425.388944
18610,480.8206409,-2252.260899,32.38064274,-1915.410268,-1883.029625,6425.388944
18620,480.649903,-2210.446708,32.36914448,-1915.398717,-1883.029573,6425.388944
18630,491.495182,-2596.08534,33.09951476,-1916.129649,-1883.030134,6425.388944
18640,502.1941092,-3054.789327,33.82002904,-1916.850492,-1883.030463,6425.388944
18650,505.4651111,-3367.936455,34.04031314,-1917.070617,-1883.030304,6425.388944
18660,504.0469247,-3609.098543,33.94480603,-1916.974862,-1883.030056,6425.388944
18670,502.8932004,-3847.076524,33.86710901,-1916.897169,-1883.03006,6425.388944
18680,502.3453893,-3961.012986,33.83021693,-1916.860338,-1883.030121,6425.388944
18690,501.3404662,-3882.904127,33.76254085,-1916.792596,-1883.030055,6425.388944
18700,501.0704508,-3787.387797,33.74435679,-1916.774366,-1883.030009,6425.388944
18710,502.681365,-3898.049684,33.85284305,-1916.882859,-1883.030016,6425.388944
18720,505.9875636,-4202.528826,34.07549746,-1917.105609,-1883.030111,6425.388944
18730,508.7953298,-4441.479825,34.26458517,-1917.294827,-1883.030242,6425.388944
18740,509.0249125,-4441.639672,34.28004632,-1917.31012,-1883.030073,6425.388944
18750,509.6242896,-4389.606606,34.32041109,-1917.350472,-1883.030061,6425.388944
18760,509.8882177,-4381.666424,34.3381852,-1917.368685,-1883.0305,6425.388944
18770,501.508889,-4147.874567,33.7738832,-1916.804326,-1883.030443,6425.388944
18780,485.2713058,-3673.725555,32.68037071,-1915.710276,-1883.029906,6425.388944
18790,472.4330331,-3374.077528,31.81578319,-1914.845287,-1883.029503,6425.388944
18800,472.236734,-3606.714882,31.80256352,-1914.832095,-1883.029531,6425.388944
